,"ID","Block","Row","Column","Position","Raw intensity (mean) {Cy3}","Raw intensity (st.dev.) {Cy3}","Background (mean) {Cy3}","Background (st.dev.) {Cy3}","Net intensity (mean) {Cy3}"
3335,"21279_MM",6,9,10,"6-9:10","446,2","119,409454","550,111111","367,334929",0
3336,"21287_MM",6,9,11,"6-9:11","453,675","158,209345","507,654321","255,370866",0
3337,"21320_MM",6,9,12,"6-9:12","498,9","266,078536","772,098765","874,998437",0
3338,,6,9,13,"6-9:13","1711,7625","3987,368703","1081,283951","2494,181184","1073,0425"
3339,"20577_MM",6,9,14,"6-9:14","425,5625","98,684877","556,074074","377,022472",0
3340,"20597_MM",6,9,15,"6-9:15","664,0625","644,762155","845,358025","929,469786",0
3341,"20617_MM",6,9,16,"6-9:16","426,85","50,991958","416,432099","53,311804","10,876667"
3342,"20627_MM",6,9,17,"6-9:17","635,45","588,610785","757,493827","804,808069",0
3343,"20808_MM",6,9,18,"6-9:18","492,9125","193,773533","539,345679","265,348552",0
3344,"20822_MM",6,9,19,"6-9:19","599,925","588,404252","578,493827","503,420553","97,245"
3345,"20863_MM",6,9,20,"6-9:20","726,1625","828,970727","911,395062","1069,417361",0
3346,"20870_MM",6,9,21,"6-9:21","523,25","298,762702","549,679012","295,821561","3,876667"
3347,"21258_MM",6,9,22,"6-9:22","692,0125","825,372927","635,617284","607,883162","145,959167"
3348,"21279_MM",6,9,23,"6-9:23","478,075","196,773067","682,506173","594,492833",0
3349,"21287_MM",6,9,24,"6-9:24","439,525","101,686161","482,308642","162,187672",0
3350,"21320_MM",6,9,25,"6-9:25","590,2375","536,488896","689,061728","667,330397",0
3351,"30050_MM",6,10,1,"6-10:1","1050,0125","808,997575","543,345679","377,473978","558,785833"
3352,"30073_MM",6,10,2,"6-10:2","402,3625","49,971193","416,987654","53,407746",0
3353,"30093_MM",6,10,3,"6-10:3","404,725","42,849154","405,962963","48,283912",0
3354,"30120_MM",6,10,4,"6-10:4","978,3","2189,252935","2526,765432","4626,582662",0
3355,"40056_MM",6,10,5,"6-10:5","458,8625","193,84365","641,62963","580,315096",0
3356,"40065_MM",6,10,6,"6-10:6","441,4","142,805489","536,876543","338,40602",0
3357,"40106_MM",6,10,7,"6-10:7","547,1875","472,385653","598,469136","541,056861","25,574167"
3358,"40134_MM",6,10,8,"6-10:8","424,2125","94,080049","475,506173","186,733174",0
3359,"471_MM",6,10,9,"6-10:9","478,7","248,493812","530,641975","270,867925",0
3360,"491_MM",6,10,10,"6-10:10","474,05","217,153035","548,987654","269,260259",0
3361,"50002_MM",6,10,11,"6-10:11","439,7125","162,738214","500,234568","183,808275",0
3362,"50028_MM",6,10,12,"6-10:12","519,3875","416,456435","613,962963","638,475811","10,054167"
3363,,6,10,13,"6-10:13","454,0875","160,718812","527,765432","312,721492",0
3364,"30050_MM",6,10,14,"6-10:14","415,325","81,126526","487,271605","263,949854",0
3365,"30073_MM",6,10,15,"6-10:15","562,8375","441,381073","611,283951","504,541084","19,224167"
3366,"30093_MM",6,10,16,"6-10:16","416,8125","45,698543","411,925926","50,36536","6,9325"
3367,"30120_MM",6,10,17,"6-10:17","1238,4625","2728,7171","2259,814815","4057,852058",0
3368,"40056_MM",6,10,18,"6-10:18","554,65","374,792131","636,975309","473,240398",0
3369,"40065_MM",6,10,19,"6-10:19","533,05","473,656178","529,037037","289,468584","41,876667"
3370,"40106_MM",6,10,20,"6-10:20","562,2125","526,106879","692,765432","681,024692",0
3371,"40134_MM",6,10,21,"6-10:21","447,55","120,341802","521,345679","243,992529",0
3372,"471_MM",6,10,22,"6-10:22","470,275","205,97087",546,"333,150904",0
3373,"491_MM",6,10,23,"6-10:23","461,15","159,175415","553,098765","354,717409",0
3374,"50002_MM",6,10,24,"6-10:24","450,55","110,22117","499,481481","295,046526",0
3375,"50028_MM",6,10,25,"6-10:25","465,125","194,159427","649,234568","597,937607",0
3376,"60009_MM",6,11,1,"6-11:1","473,5375","130,146455","450,222222","157,865687","42,470833"
3377,"60021_MM",6,11,2,"6-11:2","410,225","52,377398","409,382716","45,850727","1,305"
3378,"60044_MM",6,11,3,"6-11:3","413,825","44,592607","417,592593","57,766292",0
3379,"60077_MM",6,11,4,"6-11:4","2070,9","4241,266797","1267,62963","2282,632195","1165,193333"
3380,"60393_MM",6,11,5,"6-11:5","632,325","547,17754","519,777778","288,731796","146,605"
3381,"604_MM",6,11,6,"6-11:6","446,0875","178,820835","494,592593","211,808037",0
3382,"60424_MM",6,11,7,"6-11:7","422,3125","88,692841","441,888889","96,573418",0
3383,"60484_MM",6,11,8,"6-11:8","423,8125","93,827487","497,91358","236,174258",0
3384,"70020_MM",6,11,9,"6-11:9","514,85","357,278783","535,82716","336,823388","23,49"
3385,"70047_MM",6,11,10,"6-11:10","433,85","101,145102","554,419753","233,284636",0
3386,"70064_MM",6,11,11,"6-11:11","463,2","108,960845","542,592593","300,624757",0
3387,"734_MM",6,11,12,"6-11:12","460,925","192,077897","474,580247","140,369946",0
3388,,6,11,13,"6-11:13","479,625","199,102694","485,345679","187,028685","13,998333"
3389,"60009_MM",6,11,14,"6-11:14","427,4625","67,634525","482,395062","185,643117",0
3390,"60021_MM",6,11,15,"6-11:15","439,9875","124,198442","498,234568","200,971408",0
3391,"60044_MM",6,11,16,"6-11:16","415,725","46,2976","408,308642","50,553349","7,205"
3392,"60077_MM",6,11,17,"6-11:17","1710,275","3723,096822","1287,37037","2182,200463","736,621667"
3393,"60393_MM",6,11,18,"6-11:18","548,925","360,344834","607,518519","435,056666",0
3394,"604_MM",6,11,19,"6-11:19","442,975","180,783385","500,617284","215,994477",0
3395,"60424_MM",6,11,20,"6-11:20",483,"221,523779","505,691358","235,657572","9,173333"
3396,"60484_MM",6,11,21,"6-11:21","434,15","88,562086","534,135802","438,308018",0
3397,"70020_MM",6,11,22,"6-11:22","451,7375","129,373343","489,765432","193,363794",0
3398,"70047_MM",6,11,23,"6-11:23","452,9625","116,843663","478,938272","162,008051",0
3399,"70064_MM",6,11,24,"6-11:24","439,875","76,344551","525,197531","369,1425",0
3400,"734_MM",6,11,25,"6-11:25","418,625","73,165561","547,308642","407,413784",0
3401,,6,12,1,"6-12:1","451,9","106,825849","454,148148","152,205709","19,046667"
3402,"923_MM",6,12,2,"6-12:2","411,85","56,103228","401,888889","48,757307","9,903333"
3403,"952_MM",6,12,3,"6-12:3","413,525","61,468933","403,493827","49,571949","11,138333"
3404,"973_MM",6,12,4,"6-12:4","815,5125","1037,952841","609,432099","518,972493","278,7125"
3405,"900000_MM2",6,12,5,"6-12:5","434,275","112,319839","480,679012","196,005155",0
3406,"unknown",6,12,6,"6-12:6","478,9875","280,187121","575,160494","425,528949",0
3407,,6,12,7,"6-12:7","448,35","175,411422","545,925926","443,822453",0
3408,,6,12,8,"6-12:8","489,525","210,472884","548,444444","350,573494",0
3409,,6,12,9,"6-12:9","462,15","151,843866","526,580247","336,671014",0
3410,,6,12,10,"6-12:10","512,225","237,716828","575,950617","246,668649",0
3411,,6,12,11,"6-12:11","531,65","271,141474","544,160494","267,185959","15,21"
3412,,6,12,12,"6-12:12","472,5375","153,940309","588,888889","404,651331",0
3413,"Cy3_Anchor-spot",6,12,13,"6-12:13","492,9375","169,670593","522,382716","253,907344",0
3414,,6,12,14,"6-12:14","495,8875","215,594967","498,469136","199,134257","16,6875"
3415,"923_MM",6,12,15,"6-12:15","490,95","149,292755","532,432099","327,427623","3,736667"
3416,"952_MM",6,12,16,"6-12:16","401,3125","44,041291","419,197531","50,078793",0
3417,"973_MM",6,12,17,"6-12:17","711,4625","763,105513","772,358025","859,217701","42,409167"
3418,"900000_MM2",6,12,18,"6-12:18","459,725","203,041741","505,469136","206,298515",0
3419,"unknown",6,12,19,"6-12:19","462,275","148,451158","562,802469","388,520026",0
3420,,6,12,20,"6-12:20","501,3875","237,512398","523,938272","225,520362",0
3421,,6,12,21,"6-12:21","526,7125","361,038207","568,061728","359,731683","0,7525"
3422,,6,12,22,"6-12:22","474,6875","145,774023","483,839506","156,502672","7,274167"
3423,,6,12,23,"6-12:23","466,6625","145,642178","527,345679","299,29568",0
3424,,6,12,24,"6-12:24","477,9125","199,300815","536,469136","335,937535",0
3425,,6,12,25,"6-12:25","480,9375","207,328782","526,345679","308,944985",0
3426,"Cy3_Anchor-spot",6,13,1,"6-13:1","581,8","352,377006","488,802469","285,780441","132,973333"
3427,,6,13,2,"6-13:2","413,15","56,381858","410,098765","47,401636","2,563333"
3428,,6,13,3,"6-13:3","412,275","66,038917","402,938272","52,976963","9,528333"
3429,,6,13,4,"6-13:4","524,9","311,007086","530,790123","274,018143","20,953333"
3430,,6,13,5,"6-13:5","470,575","190,797445","505,419753","257,562462",0
3431,,6,13,6,"6-13:6","444,675","138,122746","472,283951","208,961733","1,048333"
3432,,6,13,7,"6-13:7","487,15","245,073025","498,358025","221,692823","10,483333"
3433,,6,13,8,"6-13:8","550,95","424,355204","496,925926","236,261073","82,083333"
3434,,6,13,9,"6-13:9","783,9375","1030,2654","951,283951","1289,990089",0
3435,,6,13,10,"6-13:10","1274,15","1956,754243","1976,740741","3133,441222",0
3436,,6,13,11,"6-13:11","571,725","271,558557","527,246914","200,337186","61,511667"
3437,"Cy3_Anchor-spot",6,13,12,"6-13:12","441,0875","127,392565","556,777778","368,850275",0
3438,,6,13,13,"6-13:13","462,4125","147,976623","485,765432","216,257964","0,759167"
3439,"Cy3_Anchor-spot",6,13,14,"6-13:14","449,125","164,839728","485,259259","227,252766",0
3440,,6,13,15,"6-13:15","466,25","128,87532","463,641975","226,415895","33,956667"
3441,,6,13,16,"6-13:16","417,1","46,838154","416,123457","49,957828","1,206667"
3442,,6,13,17,"6-13:17","564,3125","534,365508","597,209877","502,189175","38,205833"
3443,,6,13,18,"6-13:18","480,2875","172,097352","548,82716","350,294119",0
3444,,6,13,19,"6-13:19","473,4375","157,500399","529,049383","270,561818",0
3445,,6,13,20,"6-13:20","481,95","210,285273","546,567901","350,154856",0
3446,,6,13,21,"6-13:21","525,6375","361,734788","547,37037","297,976024","12,0775"
3447,,6,13,22,"6-13:22","814,575","955,935194","902,950617","1130,578048","36,215"
3448,,6,13,23,"6-13:23","2186,875","4499,105839","2959,061728","5148,458561",0
3449,,6,13,24,"6-13:24","488,075","195,77582","543,049383","393,342627","1,101667"
3450,"Cy3_Anchor-spot",6,13,25,"6-13:25","450,8125","157,662441","505,82716","239,327014",0
3451,,6,14,1,"6-14:1","650,9875","546,55574","485,580247","261,868997","206,560833"
3452,1022,6,14,2,"6-14:2","414,0125","51,923872","414,45679","49,083615",0
3453,"1023_1",6,14,3,"6-14:3","409,5875","51,993839","400,283951","43,085739","9,4275"
3454,10261,6,14,4,"6-14:4","418,95","49,991366","424,901235","108,612454","7,443333"
3455,10499,6,14,5,"6-14:5","473,7875","205,199914","571,604938","475,428404",0
3456,10504,6,14,6,"6-14:6","456,95","102,139133","493,506173","250,827188",0
3457,10522,6,14,7,"6-14:7","474,075","221,272715","576,382716","411,976837",0
3458,1065,6,14,8,"6-14:8","572,975","471,358446","684,209877","573,165131",0
3459,1406,6,14,9,"6-14:9","467,3125","276,216875","568,506173","532,705949",0
3460,144,6,14,10,"6-14:10","1343,325","2797,581441","836,777778","1672,530605","787,751667"
3461,"1492_1",6,14,11,"6-14:11","427,25","115,384168","421,061728","55,602686","8,956667"
3462,"1504_1",6,14,12,"6-14:12","445,5125","195,039431","417,728395","113,768846","42,845833"
3463,"Cy3_Anchor-spot",6,14,13,"6-14:13","402,1875","55,349086","415,617284","68,085529",0
3464,,6,14,14,"6-14:14","406,4875","56,375772","414,728395","54,555708",0
3465,1022,6,14,15,"6-14:15","435,9","51,727768","427,975309","54,017584","10,886667"
3466,"1023_1",6,14,16,"6-14:16","4695,475","12834,614541","5702,666667","14498,924582","760,768333"
3467,10261,6,14,17,"6-14:17","522,9125","608,558895","437,765432","109,053344","99,4725"
3468,10499,6,14,18,"6-14:18","496,7125","212,308361","483,987654","227,921779","41,7925"
3469,10504,6,14,19,"6-14:19","477,9","176,093301","500,444444","241,566502","8,966667"
3470,10522,6,14,20,"6-14:20","493,65","181,364944","520,08642","303,575946","19,596667"
3471,1065,6,14,21,"6-14:21","586,7375","437,619589","670,345679","564,099396",0
3472,1406,6,14,22,"6-14:22","525,4125","433,348537","600,691358","557,665147","4,705833"
3473,144,6,14,23,"6-14:23","1116,525","2918,371451","1150,839506","2991,754324","499,658333"
3474,"1492_1",6,14,24,"6-14:24","432,6375","93,807673","427,54321","101,683953","18,664167"
3475,"1504_1",6,14,25,"6-14:25","408,1375","65,314186","421,271605","99,134128",0
3476,"20048_1",6,15,1,"6-15:1","421,075","54,476049","425,308642","48,423301",0
3477,20069,6,15,2,"6-15:2","404,0375","53,231152","408,82716","42,312466",0
3478,"20088_1",6,15,3,"6-15:3","410,2625","52,229228","408,283951","47,637757","3,315833"
3479,"20096_1",6,15,4,"6-15:4","8536,4875","19736,373816","7871,432099","19593,892523","2669,154167"
3480,20285,6,15,5,"6-15:5","396,0875","52,303688","407,987654","51,209739",0
3481,20289,6,15,6,"6-15:6","432,325","145,012333","425,777778","132,363798","21,058333"
3482,20299,6,15,7,"6-15:7","416,2","73,756253","428,049383","156,255552","8,986667"
3483,"20315_2",6,15,8,"6-15:8","461,7875","268,560282","473,518519","296,666231","39,6275"
3484,"20528_2",6,15,9,"6-15:9","418,2","60,091576","401,506173","48,933405","16,293333"
3485,"20538_1",6,15,10,"6-15:10","406,875","57,917964","432,654321","60,851491",0
3486,"20553_1",6,15,11,"6-15:11","418,075","48,638104","408,098765","42,503413","10,141667"
3487,"20555,1",6,15,12,"6-15:12","410,9375","43,456757","394,839506","46,685238","15,964167"
3488,,6,15,13,"6-15:13","406,3625","42,708385","413,012346","51,86557",0
3489,"20048_1",6,15,14,"6-15:14","401,5625","49,599113","405,518519","46,526366",0
3490,20069,6,15,15,"6-15:15","8413,95","18426,239669","6746,259259","17372,930203","3704,43"
3491,"20088_1",6,15,16,"6-15:16","509,95","271,834876","1214,407407","4957,732583","63,03"
3492,"20096_1",6,15,17,"6-15:17","12007,5375","23314,891954","8749,901235","20649,578607","5189,604167"
3493,20285,6,15,18,"6-15:18","428,3625","61,51016","429,901235","95,996954","9,389167"
3494,20289,6,15,19,"6-15:19","422,65","50,99866","417,753086","52,617376","5,303333"
3495,20299,6,15,20,"6-15:20","449,275","107,792461","445,37037","77,490555","10,408333"
3496,"20315_2",6,15,21,"6-15:21","456,4","264,931642","478,925926","260,099874","21,613333"
3497,"20528_2",6,15,22,"6-15:22","429,2","52,371458","420,345679","49,825736","9,173333"
3498,"20538_1",6,15,23,"6-15:23","409,225","50,339097","415,518519","47,681524",0
3499,"20553_1",6,15,24,"6-15:24","426,9125","57,91093","415,407407","46,784286","12,819167"
3500,"20555,1",6,15,25,"6-15:25","402,8375","45,075308","404,679012","56,331791",0
3501,20667,6,16,1,"6-16:1","22926,075","29518,035213","3057,333333","9434,565842","21403,701667"
3502,"20670,1",6,16,2,"6-16:2","405,55","46,00465","409,049383","51,458454",0
3503,20714,6,16,3,"6-16:3","402,65","52,792189","408,123457","49,10916",0
3504,20728,6,16,4,"6-16:4","786,6875","1457,90464","1688,802469","7746,833785","352,380833"
3505,20945,6,16,5,"6-16:5","402,475","59,365202","394,925926","38,616634","7,501667"
3506,210,6,16,6,"6-16:6","402,2875","46,353128","405,703704","48,861653",0
3507,21024,6,16,7,"6-16:7","399,95","47,281516","404,925926","54,951519",0
3508,21039,6,16,8,"6-16:8","415,2875","50,784776","408,185185","50,343597","8,580833"
3509,"21336_1",6,16,9,"6-16:9","393,275","36,899444","397,679012","48,591879",0
3510,21364,6,16,10,"6-16:10","408,4375","42,425764","435,17284","74,881037",0
3511,21382,6,16,11,"6-16:11","414,2125","42,308898","416,382716","50,208208",0
3512,"228_3",6,16,12,"6-16:12","406,2125","50,733779","396,753086","46,676689","10,025833"
3513,,6,16,13,"6-16:13","419,5125","47,428292","395,259259","48,36005","25,499167"
3514,20667,6,16,14,"6-16:14","405,55","45,461877","394,82716","46,478164","10,736667"
3515,"20670,1",6,16,15,"6-16:15","721,8375","1216,958716","1421,876543","6613,283228","274,850833"
3516,20714,6,16,16,"6-16:16","418,1875","54,787528","418,308642","59,261632","3,974167"
3517,20728,6,16,17,"6-16:17","741,25","1305,386702","2031,654321","8803,730846","250,57"
3518,20945,6,16,18,"6-16:18","412,725","48,960841","412,382716","58,419296",0
3519,210,6,16,19,"6-16:19","402,65","47,279963","411,407407","46,568707",0
3520,21024,6,16,20,"6-16:20","413,15","41,16595","427,432099","51,55578",0
3521,21039,6,16,21,"6-16:21","402,7375","44,639128","423,024691","46,702777",0
3522,"21336_1",6,16,22,"6-16:22","424,525","42,398345","424,382716","51,713288","0,991667"
3523,21364,6,16,23,"6-16:23","425,775","43,342316","427,864198","42,639991",0
3524,21382,6,16,24,"6-16:24","420,5875","46,927548","431,111111","51,957435",0
3525,"228_3",6,16,25,"6-16:25","414,5","48,02979","410,592593","49,815604","3,86"
3526,30120,6,17,1,"6-17:1","422,275","66,951328","424,851852","87,554428","6,141667"
3527,"Name",6,17,2,"6-17:2","418,45","53,407414","411,518519","46,021764","7,356667"
3528,30194,6,17,3,"6-17:3","407,7","45,094107","414,703704","57,064535",0
3529,"3.1_1",6,17,4,"6-17:4","414,825","48,730407","403,135802","46,655051","12,518333"
3530,40059,6,17,5,"6-17:5","404,35","55,940995","402,654321","40,011299","2,47"
3531,40066,6,17,6,"6-17:6","402,625","47,585333","407,135802","44,228032",0
3532,40118,6,17,7,"6-17:7","397,6","44,33977","400,666667","46,193073",0
3533,40145,6,17,8,"6-17:8","402,0875","44,872589","409,728395","59,036644",0
3534,"456_1",6,17,9,"6-17:9","399,3125","49,404964","395,111111","45,100998","4,699167"
3535,"46000_1",6,17,10,"6-17:10","414,25","61,61179","421,716049","70,033427",0
3536,471,6,17,11,"6-17:11","416,3875","46,017469","404,469136","43,751882","12,640833"
3537,491,6,17,12,"6-17:12","402,1875","49,660644","415,234568","48,014391",0
3538,,6,17,13,"6-17:13","402,2625","45,129839","400,691358","50,385177","2,809167"
3539,30120,6,17,14,"6-17:14","405,3875","47,313523","399,469136","47,527383","7,080833"
3540,"Name",6,17,15,"6-17:15","420,5","48,340302","408,839506","48,246362","12,926667"
3541,30194,6,17,16,"6-17:16","409,05","46,841478","411,617284","51,760402",0
3542,"3.1_1",6,17,17,"6-17:17","428,425","49,381433","414,876543","55,312382","14,105"
3543,40059,6,17,18,"6-17:18","411,525","51,464127","414,938272","50,608385",0
3544,40066,6,17,19,"6-17:19",430,"48,592597","420,839506","59,257163","11,386667"
3545,40118,6,17,20,"6-17:20","429,025","50,680427","418,592593","46,307067","10,091667"
3546,40145,6,17,21,"6-17:21","424,0375","45,132279","416,432099","53,50092","8,170833"
3547,"456_1",6,17,22,"6-17:22","419,3875","68,641334","421,222222","52,022111",0
3548,"46000_1",6,17,23,"6-17:23","420,325","52,904924","423,975309","56,343805",0
3549,471,6,17,24,"6-17:24","427,575","57,86448","424,135802","58,271939","4,255"
3550,491,6,17,25,"6-17:25","411,6875","51,202401","412,049383","47,469701",0
3551,"572_1",6,18,1,"6-18:1","400,1875","53,792403","409,617284","54,740426",0
3552,"572_4",6,18,2,"6-18:2","412,6875","43,634441","413,283951","45,269812",0
3553,"572_8",6,18,3,"6-18:3","414,225","48,917387","399,753086","51,59446","15,838333"
3554,"59,1",6,18,4,"6-18:4","414,9125","48,665532","415,111111","64,743339","1,5525"
3555,60318,6,18,5,"6-18:5","407,925","58,73579","408,54321","47,016234","0,405"
3556,60326,6,18,6,"6-18:6","404,4","49,232489","408,555556","52,84482",0
3557,60343,6,18,7,"6-18:7","400,9125","52,716868","410,234568","45,605995",0
3558,60353,6,18,8,"6-18:8","412,5875","64,190321","411,395062","47,014008","2,2275"
3559,63002,6,18,9,"6-18:9","395,2125","47,001668","410,148148","41,114812",0
3560,"648,1",6,18,10,"6-18:10","430,7375","75,503163","409,222222","38,001974","22,030833"
3561,66002,6,18,11,"6-18:11","411,6375","53,469794",410,"45,838575","4,1975"
